# li_ion_capacity PV_power SOFC_power SOEC_power battery_power load SoCH2 EMS_State net_power energy_deficit energy_loss
0.200839 166.825367 0.000000 0.000000 -60.719145 106.106222 0.664342 1.000000 60.719145 0.000000 0.000000
0.224558 225.167343 0.000000 0.000000 -97.839724 127.327619 0.664342 1.000000 97.839724 0.000000 0.000000
0.262776 403.252103 0.000000 0.000000 -215.292366 187.959737 0.664342 1.000000 215.292366 0.000000 0.000000
0.346875 584.185532 0.000000 0.000000 -386.120432 198.065100 0.664342 1.000000 386.120432 0.000000 0.000000
0.497703 766.937767 0.000000 0.000000 -618.388873 148.548894 0.664342 1.000000 618.388873 0.000000 0.000000
0.739261 950.973646 0.000000 0.000000 -155.491080 172.801708 0.664342 1.000000 778.171939 0.000000 622.680858
0.800000 1090.769582 0.000000 924.031135 0.000000 166.738447 0.664342 2.000000 924.031135 0.000000 0.000000
0.800000 1230.945295 0.000000 1094.522846 0.000000 136.422449 0.667952 2.000000 1094.522846 0.000000 0.000000
0.800000 1371.423144 0.000000 1213.779451 0.000000 157.643694 0.672067 2.000000 1213.779451 0.000000 0.000000
0.800000 1512.141101 0.000000 1239.296325 0.000000 272.844776 0.676518 2.000000 1239.296325 0.000000 0.000000
0.800000 1642.168515 0.000000 1485.535401 0.000000 156.633114 0.681039 2.000000 1485.535401 0.000000 0.000000
0.800000 1772.381952 0.000000 1597.559209 0.000000 174.822744 0.686212 2.000000 1597.559209 0.000000 0.000000
0.800000 1902.752876 0.000000 1720.856430 0.000000 181.896446 0.691668 2.000000 1720.856430 0.000000 0.000000
0.800000 2033.256574 0.000000 1836.201992 0.000000 197.054582 0.697427 2.000000 1836.201992 0.000000 0.000000
0.800000 1748.390268 0.000000 1562.451643 0.000000 185.938625 0.703461 2.000000 1562.451643 0.000000 0.000000
0.800000 1464.700142 0.000000 1293.919547 0.000000 170.780595 0.708829 2.000000 1293.919547 0.000000 0.000000
0.800000 1182.526226 0.000000 987.492725 0.000000 195.033501 0.713499 2.000000 987.492725 0.000000 0.000000
0.800000 902.368036 0.000000 746.745455 0.000000 155.622581 0.717300 2.000000 746.745455 0.000000 0.000000
0.800000 851.746708 0.000000 694.103060 0.000000 157.643648 0.720351 2.000000 694.103060 0.000000 0.000000
0.800000 801.271648 0.000000 372.804291 0.000000 428.467357 0.723228 2.000000 372.804291 0.000000 0.000000
0.800000 750.950046 300.000000 0.000000 0.000000 909.482612 0.724938 4.000000 -158.532566 0.000000 0.000000
0.800000 700.790001 300.000000 0.000000 0.000000 669.985525 0.714111 4.000000 30.804476 0.000000 0.000000
0.800000 656.447796 477.582919 0.000000 0.000000 178.864877 0.703283 4.000000 477.582919 0.000000 0.000000
0.800000 612.235250 492.991989 0.000000 0.000000 119.243261 0.693490 4.000000 492.991989 0.000000 0.000000
0.800000 568.160644 0.000000 446.896301 0.000000 121.264343 0.683800 2.000000 446.896301 0.000000 0.000000
0.800000 524.233482 0.000000 341.326411 0.000000 182.907071 0.685798 2.000000 341.326411 0.000000 0.000000
0.800000 420.758293 0.000000 278.272690 0.000000 142.485603 0.687382 2.000000 278.272690 0.000000 0.000000
0.800000 318.294478 0.000000 96.987005 0.000000 221.307473 0.688706 2.000000 96.987005 0.000000 0.000000
0.800000 217.168098 300.000000 0.000000 625.619166 842.787264 0.689206 5.000000 -625.619166 0.000000 0.000000
0.555618 118.016196 300.000000 0.000000 735.886933 853.903130 0.678379 5.000000 -735.886933 0.000000 0.000000
0.268162 87.317974 300.000000 0.000000 142.073764 229.391739 0.667551 5.000000 -142.073764 0.000000 0.000000
0.212664 57.092708 300.000000 0.000000 25.771249 82.863957 0.656723 5.000000 -25.771249 0.000000 0.000000
0.202597 27.592501 300.000000 0.000000 0.000000 82.863957 0.645896 4.000000 -55.271456 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 54.569026 0.635068 4.000000 -54.569026 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 61.642758 0.624240 4.000000 -61.642758 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 78.821824 0.613413 4.000000 -78.821824 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 67.705958 0.602585 4.000000 -67.705958 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 63.663825 0.591757 4.000000 -63.663825 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 45.474226 0.580930 4.000000 -45.474226 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 52.547959 0.570102 4.000000 -52.547959 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 54.569026 0.559274 4.000000 -54.569026 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 64.674358 0.548447 4.000000 -64.674358 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 59.621692 0.537619 4.000000 -59.621692 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 45.474226 0.526791 4.000000 -45.474226 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 58.611159 0.515964 4.000000 -58.611159 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 50.526893 0.505136 4.000000 -50.526893 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 59.621692 0.494308 4.000000 -59.621692 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 221.307488 0.483481 4.000000 -221.307488 0.000000 0.000000
0.202597 0.000000 400.172380 0.000000 0.000000 400.172380 0.472653 4.000000 -400.172380 0.000000 0.000000
0.202597 0.000000 619.458725 0.000000 0.000000 619.458725 0.462377 4.000000 -619.458725 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 259.707859 0.453690 4.000000 -259.707859 0.000000 0.000000
0.202597 0.000000 332.466468 0.000000 0.000000 332.466468 0.442863 4.000000 -332.466468 0.000000 0.000000
0.202597 0.000000 441.604320 0.000000 0.000000 441.604320 0.432207 4.000000 -441.604320 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 189.980865 0.422182 4.000000 -189.980865 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 218.275873 0.411354 4.000000 -218.275873 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 213.223206 0.400526 4.000000 -213.223206 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 215.244258 0.389699 4.000000 -215.244258 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 109.137868 0.378871 4.000000 -109.137868 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 87.916623 0.368043 4.000000 -87.916623 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 92.969289 0.357216 4.000000 -92.969289 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 60.632225 0.346388 4.000000 -60.632225 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 74.779691 0.335560 4.000000 -74.779691 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 81.853424 0.324733 4.000000 -81.853424 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 70.737558 0.313905 4.000000 -70.737558 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 65.610620 0.303077 4.000000 -65.610620 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 65.610647 0.292250 4.000000 -65.610647 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 65.610620 0.281422 4.000000 -65.610620 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 77.858011 0.270594 4.000000 -77.858011 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 75.233570 0.259767 4.000000 -75.233570 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 63.861019 0.248939 4.000000 -63.861019 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 67.360261 0.238111 4.000000 -67.360261 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 67.360247 0.227284 4.000000 -67.360247 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 73.483943 0.216456 4.000000 -73.483943 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 79.607639 0.205628 4.000000 -79.607639 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 65.610620 0.194801 4.000000 -65.610620 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 66.485433 0.183973 4.000000 -66.485433 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 69.984688 0.173145 4.000000 -69.984688 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 76.108384 0.162318 4.000000 -76.108384 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 82.232080 0.151490 4.000000 -82.232080 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 65.610620 0.140662 4.000000 -65.610620 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 70.859502 0.129834 4.000000 -70.859502 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 66.485515 0.119007 4.000000 -66.485515 0.000000 0.000000
0.202597 0.000000 300.000000 0.000000 0.000000 76.983198 0.108179 4.000000 -76.983198 0.000000 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 82.232080 0.097351 7.000000 -82.232080 82.232080 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 65.610620 0.097351 7.000000 -65.610620 65.610620 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 65.610620 0.097351 7.000000 -65.610620 65.610620 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 70.859502 0.097351 7.000000 -70.859502 70.859502 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 72.609129 0.097351 7.000000 -72.609129 72.609129 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 82.232080 0.097351 7.000000 -82.232080 82.232080 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 67.360274 0.097351 7.000000 -67.360274 67.360274 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 65.610620 0.097351 7.000000 -65.610620 65.610620 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 71.734316 0.097351 7.000000 -71.734316 71.734316 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 67.360247 0.097351 7.000000 -67.360247 67.360247 0.000000
0.202597 0.000000 0.000000 0.000000 0.000000 80.482452 0.097351 7.000000 -80.482452 80.482452 0.000000
0.202597 138.509152 0.000000 0.000000 -60.651141 77.858011 0.097351 1.000000 60.651141 0.000000 0.000000
0.226289 285.832401 0.000000 0.000000 -219.346968 66.485433 0.097351 1.000000 219.346968 0.000000 0.000000
0.311971 436.432348 0.000000 0.000000 -360.323965 76.108384 0.097351 1.000000 360.323965 0.000000 0.000000
0.452723 589.128631 0.000000 0.000000 -508.646179 80.482452 0.097351 1.000000 508.646179 0.000000 0.000000
0.651413 1048.323724 0.000000 0.000000 -380.382861 157.465677 0.097351 1.000000 890.858047 0.000000 510.475186
0.800000 1514.041347 0.000000 1403.815392 0.000000 110.225955 0.097351 2.000000 1403.815392 0.000000 0.000000
0.800000 1983.687477 0.000000 1897.956169 0.000000 85.731307 0.102313 2.000000 1897.956169 0.000000 0.000000
0.800000 2455.908319 0.000000 2380.674749 0.000000 75.233570 0.108491 2.000000 2380.674749 0.000000 0.000000
0.800000 2758.374220 0.000000 2663.020043 0.000000 95.354177 0.115738 2.000000 2663.020043 0.000000 0.000000
0.800000 3061.384031 0.000000 2980.901620 0.000000 80.482412 0.123567 2.000000 2980.901620 0.000000 0.000000
0.800000 3364.812430 0.000000 3265.084212 0.000000 99.728218 0.132021 2.000000 3265.084212 0.000000 0.000000
0.800000 3668.556248 0.000000 3547.832556 0.000000 120.723692 0.141009 2.000000 3547.832556 0.000000 0.000000
0.800000 4056.108186 0.000000 3864.525006 0.000000 191.583180 0.150509 2.000000 3864.525006 0.000000 0.000000
0.800000 4444.458787 0.000000 4004.429822 0.000000 440.028966 0.160561 2.000000 4004.429822 0.000000 0.000000
0.800000 4833.484214 0.000000 4546.546857 0.000000 286.937357 0.170850 2.000000 4546.546857 0.000000 0.000000
0.800000 5223.079990 0.000000 4803.171658 0.000000 419.908332 0.182026 2.000000 4803.171658 0.000000 0.000000
0.800000 5057.473421 0.000000 4781.033775 0.000000 276.439647 0.193604 2.000000 4781.033775 0.000000 0.000000
0.800000 4891.771469 0.000000 4778.921114 0.000000 112.850355 0.205148 2.000000 4778.921114 0.000000 0.000000
0.800000 4725.981151 0.000000 4628.002520 0.000000 97.978631 0.216689 2.000000 4628.002520 0.000000 0.000000
0.800000 4560.109974 0.000000 4478.752708 0.000000 81.357266 0.227993 2.000000 4478.752708 0.000000 0.000000
0.800000 4602.706325 0.000000 4505.602494 0.000000 97.103831 0.239061 2.000000 4505.602494 0.000000 0.000000
0.800000 4645.340037 0.000000 4553.485007 0.000000 91.855030 0.250171 2.000000 4553.485007 0.000000 0.000000
0.800000 4688.010967 0.000000 4601.404819 0.000000 86.606148 0.261358 2.000000 4601.404819 0.000000 0.000000
0.800000 4730.718973 0.000000 4647.612080 0.000000 83.106893 0.272620 2.000000 4647.612080 0.000000 0.000000
0.800000 4230.262734 0.000000 4151.529910 0.000000 78.732825 0.283955 2.000000 4151.529910 0.000000 0.000000
0.800000 3729.669499 0.000000 3551.208443 0.000000 178.461056 0.294490 2.000000 3551.208443 0.000000 0.000000
0.800000 3229.240141 0.000000 2825.953174 0.000000 403.286967 0.303996 2.000000 2825.953174 0.000000 0.000000
0.800000 2729.367934 0.000000 2337.453477 0.000000 391.914457 0.312149 2.000000 2337.453477 0.000000 0.000000
0.800000 2174.432046 0.000000 1767.645838 0.000000 406.786208 0.319304 2.000000 1767.645838 0.000000 0.000000
0.800000 1621.454070 0.000000 1331.017458 0.000000 290.436612 0.325175 2.000000 1331.017458 0.000000 0.000000
0.800000 1072.296664 0.000000 851.844767 0.000000 220.451896 0.329945 2.000000 851.844767 0.000000 0.000000
0.800000 530.851918 0.000000 393.506888 0.000000 137.345030 0.333332 2.000000 393.506888 0.000000 0.000000
0.800000 393.557650 0.000000 250.088951 0.000000 143.468699 0.335124 2.000000 250.088951 0.000000 0.000000
0.800000 257.988328 0.000000 88.275340 0.000000 169.712987 0.336327 2.000000 88.275340 0.000000 0.000000
0.800000 125.179967 0.000000 33.324937 0.000000 91.855030 0.336785 2.000000 33.324937 0.000000 0.000000
0.800000 0.000000 300.000000 0.000000 637.735787 637.735787 0.336963 5.000000 -637.735787 0.000000 0.000000
0.550884 0.000000 300.000000 0.000000 772.456363 772.456363 0.326135 5.000000 -772.456363 0.000000 0.000000
0.249144 0.000000 483.059235 0.000000 125.807850 608.867085 0.315307 5.000000 -608.867085 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 191.583207 0.305551 5.000000 -191.583207 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 113.725169 0.294723 4.000000 -113.725169 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 141.719098 0.283895 4.000000 -141.719098 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 137.345044 0.273068 4.000000 -137.345044 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 193.332808 0.262240 4.000000 -193.332808 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 126.847293 0.251412 4.000000 -126.847293 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 96.229031 0.240585 4.000000 -96.229031 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 97.103831 0.229757 4.000000 -97.103831 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 92.729830 0.218929 4.000000 -92.729830 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 105.851900 0.208101 4.000000 -105.851900 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 109.351101 0.197274 4.000000 -109.351101 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 96.229031 0.186446 4.000000 -96.229031 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 97.978631 0.175618 4.000000 -97.978631 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 127.722161 0.164791 4.000000 -127.722161 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 188.083980 0.153963 4.000000 -188.083980 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 196.832062 0.143135 4.000000 -196.832062 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 199.456503 0.132308 4.000000 -199.456503 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 138.219884 0.121480 4.000000 -138.219884 0.000000 0.000000
0.200000 0.000000 300.000000 0.000000 0.000000 118.099237 0.110652 4.000000 -118.099237 0.000000 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 199.456503 0.099825 7.000000 -199.456503 199.456503 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 134.720603 0.099825 7.000000 -134.720603 134.720603 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 107.601473 0.099825 7.000000 -107.601473 107.601473 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 104.102259 0.099825 7.000000 -104.102259 104.102259 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 76.983171 0.099825 7.000000 -76.983171 76.983171 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 73.483956 0.099825 7.000000 -73.483956 73.483956 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 83.981666 0.099825 7.000000 -83.981666 83.981666 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 65.610620 0.099825 7.000000 -65.610620 65.610620 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 69.984688 0.099825 7.000000 -69.984688 69.984688 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 59.087649 0.099825 7.000000 -59.087649 59.087649 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 54.422837 0.099825 7.000000 -54.422837 54.422837 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 47.425613 0.099825 7.000000 -47.425613 47.425613 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 59.865128 0.099825 7.000000 -59.865128 59.865128 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 52.090425 0.099825 7.000000 -52.090425 52.090425 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 60.642594 0.099825 7.000000 -60.642594 60.642594 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 59.087649 0.099825 7.000000 -59.087649 59.087649 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 55.200304 0.099825 7.000000 -55.200304 55.200304 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 52.090425 0.099825 7.000000 -52.090425 52.090425 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 46.648146 0.099825 7.000000 -46.648146 46.648146 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 57.532716 0.099825 7.000000 -57.532716 57.532716 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 66.084873 0.099825 7.000000 -66.084873 66.084873 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 56.755249 0.099825 7.000000 -56.755249 56.755249 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 51.312958 0.099825 7.000000 -51.312958 51.312958 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 48.980546 0.099825 7.000000 -48.980546 48.980546 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 62.974995 0.099825 7.000000 -62.974995 62.974995 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 55.200315 0.099825 7.000000 -55.200315 55.200315 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 62.197528 0.099825 7.000000 -62.197528 62.197528 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 61.420049 0.099825 7.000000 -61.420049 61.420049 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 51.312970 0.099825 7.000000 -51.312970 51.312970 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 51.312958 0.099825 7.000000 -51.312958 51.312958 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 46.648146 0.099825 7.000000 -46.648146 46.648146 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 70.749685 0.099825 7.000000 -70.749685 70.749685 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 119.730243 0.099825 7.000000 -119.730243 119.730243 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 70.749685 0.099825 7.000000 -70.749685 70.749685 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 77.746910 0.099825 7.000000 -77.746910 77.746910 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 115.842886 0.099825 7.000000 -115.842886 115.842886 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 117.397843 0.099825 7.000000 -117.397843 117.397843 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 108.068195 0.099825 7.000000 -108.068195 108.068195 0.000000
0.200000 0.000000 0.000000 0.000000 0.000000 158.603698 0.099825 7.000000 -158.603698 158.603698 0.000000
0.200000 128.623042 0.000000 0.000000 0.000000 131.392280 0.099825 7.000000 -2.769237 2.769237 0.000000
0.200000 264.637741 0.000000 0.000000 -144.907498 119.730243 0.099825 1.000000 144.907498 0.000000 0.000000
0.256604 403.290476 0.000000 0.000000 -291.334936 111.955541 0.099825 1.000000 291.334936 0.000000 0.000000
0.370407 543.570236 0.000000 0.000000 -249.686913 293.883323 0.099825 1.000000 249.686913 0.000000 0.000000
0.467941 1033.831728 0.000000 0.000000 -814.585447 219.246281 0.099825 1.000000 814.585447 0.000000 0.000000
0.786139 1530.736665 0.000000 1399.344385 0.000000 131.392280 0.099825 2.000000 1399.344385 0.000000 0.000000
0.786139 2031.275780 0.000000 1658.868092 0.000000 372.407688 0.104775 2.000000 1658.868092 0.000000 0.000000
0.786139 2533.952103 0.000000 2274.277422 0.000000 259.674681 0.110382 2.000000 2274.277422 0.000000 0.000000
0.786139 2972.222859 0.000000 2641.021026 0.000000 331.201833 0.117402 2.000000 2641.021026 0.000000 0.000000
0.786139 3410.706047 0.000000 3193.014699 0.000000 217.691347 0.125187 2.000000 3193.014699 0.000000 0.000000
0.786139 3849.100839 0.000000 3723.928317 0.000000 125.172522 0.134041 2.000000 3723.928317 0.000000 0.000000
0.786139 4287.174669 0.000000 4180.661407 0.000000 106.513262 0.143851 2.000000 4180.661407 0.000000 0.000000
0.786139 4512.838371 0.000000 4418.764613 0.000000 94.073758 0.154434 2.000000 4418.764613 0.000000 0.000000
0.786139 4738.155802 0.000000 4664.296238 0.000000 73.859564 0.165405 2.000000 4664.296238 0.000000 0.000000
0.786139 4963.107317 0.000000 4895.467499 0.000000 67.639819 0.176767 2.000000 4895.467499 0.000000 0.000000
0.786139 5187.675061 0.000000 5140.249448 0.000000 47.425613 0.188487 2.000000 5140.249448 0.000000 0.000000
0.786139 4988.521755 0.000000 4927.101694 0.000000 61.420061 0.200580 2.000000 4927.101694 0.000000 0.000000
0.786139 4789.760689 0.000000 4701.129221 0.000000 88.631468 0.212349 2.000000 4701.129221 0.000000 0.000000
0.786139 4591.404065 0.000000 4471.673822 0.000000 119.730243 0.223768 2.000000 4471.673822 0.000000 0.000000
0.786139 4393.465067 0.000000 4213.869708 0.000000 179.595359 0.234824 2.000000 4213.869708 0.000000 0.000000
0.786139 4366.574708 0.000000 4202.528730 0.000000 164.045977 0.245462 2.000000 4202.528730 0.000000 0.000000
0.786139 4339.655398 0.000000 4252.578852 0.000000 87.076546 0.256081 2.000000 4252.578852 0.000000 0.000000
0.786139 4312.707183 0.000000 4244.289909 0.000000 68.417274 0.266783 2.000000 4244.289909 0.000000 0.000000
0.786139 4285.730108 0.000000 4220.422701 0.000000 65.307407 0.277470 2.000000 4220.422701 0.000000 0.000000
