# li_ion_capacity PV_power SOFC_power SOEC_power battery_power load SoCH2 EMS_State net_power energy_deficit energy_loss
0.269746 788.241594 0.000000 0.000000 -639.692700 148.548894 0.907454 1.000000 639.692700 0.000000 0.000000
0.325275 977.389581 0.000000 0.000000 -804.587873 172.801708 0.907454 1.000000 804.587873 0.000000 0.000000
0.395117 1121.068737 0.000000 0.000000 -954.330290 166.738447 0.907454 1.000000 954.330290 0.000000 0.000000
0.477959 1265.138220 0.000000 0.000000 -1128.715771 136.422449 0.907454 1.000000 1128.715771 0.000000 0.000000
0.575937 1409.518232 0.000000 0.000000 -1251.874538 157.643694 0.907454 1.000000 1251.874538 0.000000 0.000000
0.684607 1554.145021 0.000000 0.000000 -1281.300245 272.844776 0.907454 1.000000 1281.300245 0.000000 0.000000
0.795831 1687.784307 0.000000 0.000000 -48.025881 156.633114 0.907454 1.000000 1531.151193 0.000000 1483.125312
0.800000 1821.614784 0.000000 0.000000 0.000000 174.822744 0.907454 8.000000 1646.792041 0.000000 1646.792041
0.800000 1955.607122 0.000000 0.000000 0.000000 181.896446 0.907454 8.000000 1773.710676 0.000000 1773.710676
0.800000 2089.735923 0.000000 0.000000 0.000000 197.054582 0.907454 8.000000 1892.681341 0.000000 1892.681341
0.800000 1796.956664 0.000000 0.000000 0.000000 185.938625 0.907454 8.000000 1611.018039 0.000000 1611.018039
0.800000 1505.386257 0.000000 0.000000 0.000000 170.780595 0.907454 8.000000 1334.605662 0.000000 1334.605662
0.800000 1215.374176 0.000000 0.000000 0.000000 195.033501 0.907454 8.000000 1020.340676 0.000000 1020.340676
0.800000 927.433815 0.000000 0.000000 0.000000 155.622581 0.907454 8.000000 771.811234 0.000000 771.811234
0.800000 875.406338 0.000000 0.000000 0.000000 157.643648 0.907454 8.000000 717.762691 0.000000 717.762691
0.800000 823.529194 0.000000 0.000000 0.000000 428.467357 0.907454 8.000000 395.061837 0.000000 395.061837
0.800000 771.809770 300.000000 0.000000 0.000000 909.482612 0.907454 4.000000 -137.672842 -162.327158 0.000000
0.800000 720.256390 300.000000 0.000000 0.000000 669.985525 0.904469 4.000000 50.270865 -249.729135 0.000000
0.800000 674.682457 495.817580 0.000000 0.000000 178.864877 0.901484 4.000000 495.817580 0.000000 0.000000
0.800000 629.241785 509.998524 0.000000 0.000000 119.243261 0.900214 4.000000 509.998524 0.000000 0.000000
0.800000 583.942884 0.000000 462.678541 0.000000 121.264343 0.898220 2.000000 462.678541 0.000000 0.000000
0.800000 538.795523 0.000000 355.888452 0.000000 182.907071 0.899937 2.000000 355.888452 0.000000 0.000000
0.800000 432.446024 0.000000 289.960421 0.000000 142.485603 0.901339 2.000000 289.960421 0.000000 0.000000
0.800000 327.135991 0.000000 0.000000 0.000000 221.307473 0.902530 8.000000 105.828518 0.000000 105.828518
0.800000 223.200545 300.000000 0.000000 619.586719 842.787264 0.902530 5.000000 -619.586719 -300.000000 0.000000
0.746216 121.294424 300.000000 0.000000 732.608705 853.903130 0.899544 5.000000 -732.608705 -300.000000 0.000000
0.682622 89.743473 300.000000 0.000000 139.648265 229.391739 0.896559 5.000000 -139.648265 -300.000000 0.000000
0.670500 58.678617 300.000000 0.000000 24.185340 82.863957 0.893574 5.000000 -24.185340 -300.000000 0.000000
0.668400 28.358960 300.000000 0.000000 0.000000 82.863957 0.890588 4.000000 -54.504997 -245.495003 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 54.569026 0.887603 4.000000 -54.569026 -245.430974 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 61.642758 0.884617 4.000000 -61.642758 -238.357242 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 78.821824 0.881632 4.000000 -78.821824 -221.178176 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 67.705958 0.878647 4.000000 -67.705958 -232.294042 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 63.663825 0.875661 4.000000 -63.663825 -236.336175 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 45.474226 0.872676 4.000000 -45.474226 -254.525774 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 52.547959 0.869691 4.000000 -52.547959 -247.452041 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 54.569026 0.866705 4.000000 -54.569026 -245.430974 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 64.674358 0.863720 4.000000 -64.674358 -235.325642 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 59.621692 0.860735 4.000000 -59.621692 -240.378308 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 45.474226 0.857749 4.000000 -45.474226 -254.525774 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 58.611159 0.854764 4.000000 -58.611159 -241.388841 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 50.526893 0.851779 4.000000 -50.526893 -249.473107 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 59.621692 0.848793 4.000000 -59.621692 -240.378308 0.000000
0.668400 0.000000 300.000000 0.000000 0.000000 221.307488 0.845808 4.000000 -221.307488 -78.692512 0.000000
0.668400 0.000000 300.000000 0.000000 400.172380 400.172380 0.842823 5.000000 -400.172380 -300.000000 0.000000
0.633663 0.000000 300.000000 0.000000 619.458725 619.458725 0.839837 5.000000 -619.458725 -300.000000 0.000000
0.579891 0.000000 300.000000 0.000000 259.707859 259.707859 0.836852 5.000000 -259.707859 -300.000000 0.000000
0.557347 0.000000 300.000000 0.000000 332.466468 332.466468 0.833867 5.000000 -332.466468 -300.000000 0.000000
0.528487 0.000000 300.000000 0.000000 441.604320 441.604320 0.830881 5.000000 -441.604320 -300.000000 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 189.980865 0.827896 4.000000 -189.980865 -110.019135 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 218.275873 0.824911 4.000000 -218.275873 -81.724127 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 213.223206 0.821925 4.000000 -213.223206 -86.776794 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 215.244258 0.818940 4.000000 -215.244258 -84.755742 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 109.137868 0.815955 4.000000 -109.137868 -190.862132 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 87.916623 0.812969 4.000000 -87.916623 -212.083377 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 92.969289 0.809984 4.000000 -92.969289 -207.030711 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 60.632225 0.806999 4.000000 -60.632225 -239.367775 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 74.779691 0.804013 4.000000 -74.779691 -225.220309 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 81.853424 0.801028 4.000000 -81.853424 -218.146576 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 70.737558 0.798043 4.000000 -70.737558 -229.262442 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 65.610620 0.795057 4.000000 -65.610620 -234.389380 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 65.610647 0.792072 4.000000 -65.610647 -234.389353 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 65.610620 0.789086 4.000000 -65.610620 -234.389380 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 77.858011 0.786101 4.000000 -77.858011 -222.141989 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 75.233570 0.783116 4.000000 -75.233570 -224.766430 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 63.861019 0.780130 4.000000 -63.861019 -236.138981 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 67.360261 0.777145 4.000000 -67.360261 -232.639739 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 67.360247 0.774160 4.000000 -67.360247 -232.639753 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 73.483943 0.771174 4.000000 -73.483943 -226.516057 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 79.607639 0.768189 4.000000 -79.607639 -220.392361 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 65.610620 0.765204 4.000000 -65.610620 -234.389380 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 66.485433 0.762218 4.000000 -66.485433 -233.514567 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 69.984688 0.759233 4.000000 -69.984688 -230.015312 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 76.108384 0.756248 4.000000 -76.108384 -223.891616 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 82.232080 0.753262 4.000000 -82.232080 -217.767920 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 65.610620 0.750277 4.000000 -65.610620 -234.389380 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 70.859502 0.747292 4.000000 -70.859502 -229.140498 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 66.485515 0.744306 4.000000 -66.485515 -233.514485 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 76.983198 0.741321 4.000000 -76.983198 -223.016802 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 82.232080 0.738336 4.000000 -82.232080 -217.767920 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 65.610620 0.735350 4.000000 -65.610620 -234.389380 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 65.610620 0.732365 4.000000 -65.610620 -234.389380 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 70.859502 0.729380 4.000000 -70.859502 -229.140498 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 72.609129 0.726394 4.000000 -72.609129 -227.390871 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 82.232080 0.723409 4.000000 -82.232080 -217.767920 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 67.360274 0.720424 4.000000 -67.360274 -232.639726 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 65.610620 0.717438 4.000000 -65.610620 -234.389380 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 71.734316 0.714453 4.000000 -71.734316 -228.265684 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 67.360247 0.711468 4.000000 -67.360247 -232.639753 0.000000
0.490153 0.000000 300.000000 0.000000 0.000000 80.482452 0.708482 4.000000 -80.482452 -219.517548 0.000000
0.490153 142.356629 0.000000 0.000000 -64.498617 77.858011 0.705497 1.000000 64.498617 0.000000 0.000000
0.495752 293.772190 0.000000 0.000000 -227.286756 66.485433 0.705497 1.000000 227.286756 0.000000 0.000000
0.515481 448.555469 0.000000 0.000000 -372.447085 76.108384 0.705497 1.000000 372.447085 0.000000 0.000000
0.547812 605.493315 0.000000 0.000000 -525.010863 80.482452 0.705497 1.000000 525.010863 0.000000 0.000000
0.593386 1077.443828 0.000000 0.000000 -919.978150 157.465677 0.705497 1.000000 919.978150 0.000000 0.000000
0.673245 1556.098051 0.000000 0.000000 -1445.872096 110.225955 0.705497 1.000000 1445.872096 0.000000 0.000000
0.798755 2038.789906 0.000000 1953.058599 0.000000 85.731307 0.705497 2.000000 1953.058599 0.000000 0.000000
0.798755 2524.127994 0.000000 2448.894424 0.000000 75.233570 0.710199 2.000000 2448.894424 0.000000 0.000000
0.798755 2834.995726 0.000000 2739.641549 0.000000 95.354177 0.715630 2.000000 2739.641549 0.000000 0.000000
0.798755 3146.422477 0.000000 3065.940065 0.000000 80.482412 0.721457 2.000000 3065.940065 0.000000 0.000000
0.798755 3458.279442 0.000000 3358.551224 0.000000 99.728218 0.727704 2.000000 3358.551224 0.000000 0.000000
0.798755 3770.460588 0.000000 3649.736896 0.000000 120.723692 0.734312 2.000000 3649.736896 0.000000 0.000000
0.798755 4168.777858 0.000000 3977.194678 0.000000 191.583180 0.741264 2.000000 3977.194678 0.000000 0.000000
0.798755 4567.915976 0.000000 4127.887010 0.000000 440.028966 0.748587 2.000000 4127.887010 0.000000 0.000000
0.798755 4967.747664 0.000000 4680.810307 0.000000 286.937357 0.756077 2.000000 4680.810307 0.000000 0.000000
0.798755 5368.165545 0.000000 4948.257213 0.000000 419.908332 0.764152 2.000000 4948.257213 0.000000 0.000000
0.798755 5197.958794 0.000000 4921.519147 0.000000 276.439647 0.772498 2.000000 4921.519147 0.000000 0.000000
0.798755 5027.654010 0.000000 4914.803654 0.000000 112.850355 0.780818 2.000000 4914.803654 0.000000 0.000000
0.798755 4857.258405 0.000000 4759.279774 0.000000 97.978631 0.789131 2.000000 4759.279774 0.000000 0.000000
0.798755 4686.779696 0.000000 4605.422430 0.000000 81.357266 0.797287 2.000000 4605.422430 0.000000 0.000000
0.798755 4730.559279 0.000000 4633.455448 0.000000 97.103831 0.805284 2.000000 4633.455448 0.000000 0.000000
0.798755 4774.377260 0.000000 4682.522230 0.000000 91.855030 0.813311 2.000000 4682.522230 0.000000 0.000000
0.798755 4818.233494 0.000000 4731.627346 0.000000 86.606148 0.821388 2.000000 4731.627346 0.000000 0.000000
0.798755 4862.127834 0.000000 4779.020940 0.000000 83.106893 0.829515 2.000000 4779.020940 0.000000 0.000000
0.798755 4347.770033 0.000000 4269.037208 0.000000 78.732825 0.837691 2.000000 4269.037208 0.000000 0.000000
0.798755 3833.271430 0.000000 3654.810373 0.000000 178.461056 0.845333 2.000000 3654.810373 0.000000 0.000000
0.798755 3318.941256 0.000000 2915.654289 0.000000 403.286967 0.852291 2.000000 2915.654289 0.000000 0.000000
0.798755 2805.183710 0.000000 2413.269253 0.000000 391.914457 0.858347 2.000000 2413.269253 0.000000 0.000000
0.798755 2234.832936 0.000000 1828.046728 0.000000 406.786208 0.863728 2.000000 1828.046728 0.000000 0.000000
0.798755 1666.494460 0.000000 1376.057849 0.000000 290.436612 0.868234 2.000000 1376.057849 0.000000 0.000000
0.798755 1102.082682 0.000000 881.630786 0.000000 220.451896 0.871971 2.000000 881.630786 0.000000 0.000000
0.798755 545.597805 0.000000 408.252775 0.000000 137.345030 0.874725 2.000000 408.252775 0.000000 0.000000
0.798755 404.489806 0.000000 261.021108 0.000000 143.468699 0.876285 2.000000 261.021108 0.000000 0.000000
0.798755 265.154670 0.000000 95.441683 0.000000 169.712987 0.877379 2.000000 95.441683 0.000000 0.000000
0.798755 128.657189 0.000000 36.802159 0.000000 91.855030 0.877838 2.000000 36.802159 0.000000 0.000000
0.798755 0.000000 300.000000 0.000000 637.735787 637.735787 0.878027 5.000000 -637.735787 -300.000000 0.000000
0.743396 0.000000 300.000000 0.000000 772.456363 772.456363 0.875042 5.000000 -772.456363 -300.000000 0.000000
0.676342 0.000000 300.000000 0.000000 608.867085 608.867085 0.872057 5.000000 -608.867085 -300.000000 0.000000
0.623489 0.000000 300.000000 0.000000 191.583207 191.583207 0.869071 5.000000 -191.583207 -300.000000 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 113.725169 0.866086 4.000000 -113.725169 -186.274831 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 141.719098 0.863101 4.000000 -141.719098 -158.280902 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 137.345044 0.860115 4.000000 -137.345044 -162.654956 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 193.332808 0.857130 4.000000 -193.332808 -106.667192 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 126.847293 0.854145 4.000000 -126.847293 -173.152707 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 96.229031 0.851159 4.000000 -96.229031 -203.770969 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 97.103831 0.848174 4.000000 -97.103831 -202.896169 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 92.729830 0.845189 4.000000 -92.729830 -207.270170 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 105.851900 0.842203 4.000000 -105.851900 -194.148100 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 109.351101 0.839218 4.000000 -109.351101 -190.648899 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 96.229031 0.836233 4.000000 -96.229031 -203.770969 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 97.978631 0.833247 4.000000 -97.978631 -202.021369 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 127.722161 0.830262 4.000000 -127.722161 -172.277839 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 188.083980 0.827276 4.000000 -188.083980 -111.916020 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 196.832062 0.824291 4.000000 -196.832062 -103.167938 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 199.456503 0.821306 4.000000 -199.456503 -100.543497 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 138.219884 0.818320 4.000000 -138.219884 -161.780116 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 118.099237 0.815335 4.000000 -118.099237 -181.900763 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 199.456503 0.812350 4.000000 -199.456503 -100.543497 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 134.720603 0.809364 4.000000 -134.720603 -165.279397 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 107.601473 0.806379 4.000000 -107.601473 -192.398527 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 104.102259 0.803394 4.000000 -104.102259 -195.897741 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 76.983171 0.800408 4.000000 -76.983171 -223.016829 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 73.483956 0.797423 4.000000 -73.483956 -226.516044 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 83.981666 0.794438 4.000000 -83.981666 -216.018334 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 65.610620 0.791452 4.000000 -65.610620 -234.389380 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 69.984688 0.788467 4.000000 -69.984688 -230.015312 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 59.087649 0.785482 4.000000 -59.087649 -240.912351 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 54.422837 0.782496 4.000000 -54.422837 -245.577163 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 47.425613 0.779511 4.000000 -47.425613 -252.574387 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 59.865128 0.776526 4.000000 -59.865128 -240.134872 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 52.090425 0.773540 4.000000 -52.090425 -247.909575 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 60.642594 0.770555 4.000000 -60.642594 -239.357406 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 59.087649 0.767570 4.000000 -59.087649 -240.912351 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 55.200304 0.764584 4.000000 -55.200304 -244.799696 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 52.090425 0.761599 4.000000 -52.090425 -247.909575 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 46.648146 0.758614 4.000000 -46.648146 -253.351854 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 57.532716 0.755628 4.000000 -57.532716 -242.467284 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 66.084873 0.752643 4.000000 -66.084873 -233.915127 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 56.755249 0.749658 4.000000 -56.755249 -243.244751 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 51.312958 0.746672 4.000000 -51.312958 -248.687042 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 48.980546 0.743687 4.000000 -48.980546 -251.019454 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 62.974995 0.740702 4.000000 -62.974995 -237.025005 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 55.200315 0.737716 4.000000 -55.200315 -244.799685 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 62.197528 0.734731 4.000000 -62.197528 -237.802472 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 61.420049 0.731745 4.000000 -61.420049 -238.579951 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 51.312970 0.728760 4.000000 -51.312970 -248.687030 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 51.312958 0.725775 4.000000 -51.312958 -248.687042 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 46.648146 0.722789 4.000000 -46.648146 -253.351854 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 70.749685 0.719804 4.000000 -70.749685 -229.250315 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 119.730243 0.716819 4.000000 -119.730243 -180.269757 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 70.749685 0.713833 4.000000 -70.749685 -229.250315 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 77.746910 0.710848 4.000000 -77.746910 -222.253090 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 115.842886 0.707863 4.000000 -115.842886 -184.157114 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 117.397843 0.704877 4.000000 -117.397843 -182.602157 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 108.068195 0.701892 4.000000 -108.068195 -191.931805 0.000000
0.606859 0.000000 300.000000 0.000000 0.000000 158.603698 0.698907 4.000000 -158.603698 -141.396302 0.000000
0.606859 132.195905 0.000000 0.000000 -0.803625 131.392280 0.695921 1.000000 0.803625 0.000000 0.000000
0.606928 271.988790 0.000000 0.000000 -152.258546 119.730243 0.695921 1.000000 152.258546 0.000000 0.000000
0.620145 414.492989 0.000000 0.000000 -302.537449 111.955541 0.695921 1.000000 302.537449 0.000000 0.000000
0.646407 558.669410 0.000000 0.000000 -264.786086 293.883323 0.695921 1.000000 264.786086 0.000000 0.000000
0.669392 1062.549276 0.000000 0.000000 -843.302995 219.246281 0.695921 1.000000 843.302995 0.000000 0.000000
0.742596 1573.257128 0.000000 0.000000 -661.298954 131.392280 0.695921 1.000000 1441.864848 0.000000 780.565894
0.800000 2087.700107 0.000000 1715.292419 0.000000 372.407688 0.695921 2.000000 1715.292419 0.000000 0.000000
0.800000 2604.339661 0.000000 2344.664981 0.000000 259.674681 0.700244 2.000000 2344.664981 0.000000 0.000000
0.800000 3054.784605 0.000000 2723.582772 0.000000 331.201833 0.705528 2.000000 2723.582772 0.000000 0.000000
0.800000 3505.447881 0.000000 3287.756534 0.000000 217.691347 0.711333 2.000000 3287.756534 0.000000 0.000000
0.800000 3956.020307 0.000000 3830.847785 0.000000 125.172522 0.717855 2.000000 3830.847785 0.000000 0.000000
0.800000 4406.262854 0.000000 4299.749593 0.000000 106.513262 0.725014 2.000000 4299.749593 0.000000 0.000000
0.800000 4638.194992 0.000000 4544.121234 0.000000 94.073758 0.732690 2.000000 4544.121234 0.000000 0.000000
0.800000 4869.771241 0.000000 4795.911677 0.000000 73.859564 0.740623 2.000000 4795.911677 0.000000 0.000000
0.800000 5100.971410 0.000000 5033.331591 0.000000 67.639819 0.748816 2.000000 5033.331591 0.000000 0.000000
0.800000 5331.777146 0.000000 5284.351533 0.000000 47.425613 0.757248 2.000000 5284.351533 0.000000 0.000000
0.800000 5127.091804 0.000000 5065.671743 0.000000 61.420061 0.765926 2.000000 5065.671743 0.000000 0.000000
0.800000 4922.809597 0.000000 4834.178129 0.000000 88.631468 0.774389 2.000000 4834.178129 0.000000 0.000000
0.800000 4718.943067 0.000000 4599.212824 0.000000 119.730243 0.782621 2.000000 4599.212824 0.000000 0.000000
0.800000 4515.505763 0.000000 4335.910404 0.000000 179.595359 0.790612 2.000000 4335.910404 0.000000 0.000000
0.800000 4487.868449 0.000000 4323.822472 0.000000 164.045977 0.798326 2.000000 4323.822472 0.000000 0.000000
